Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2016,7,Horta-Guinardó,35,el Guinardó,43,14567
2016,7,Horta-Guinardó,35,el Guinardó,44,16091
2016,7,Horta-Guinardó,35,el Guinardó,45,14281
2016,7,Horta-Guinardó,35,el Guinardó,46,13579
2016,7,Horta-Guinardó,35,el Guinardó,47,14166
2016,7,Horta-Guinardó,35,el Guinardó,48,14751
2016,7,Horta-Guinardó,35,el Guinardó,49,15753
2016,7,Horta-Guinardó,35,el Guinardó,50,14219
2016,7,Horta-Guinardó,35,el Guinardó,51,14252
2016,7,Horta-Guinardó,36,la Font d'en Fargues,52,17899
2016,7,Horta-Guinardó,36,la Font d'en Fargues,53,15989
2016,7,Horta-Guinardó,36,la Font d'en Fargues,54,19605
2016,7,Horta-Guinardó,36,la Font d'en Fargues,55,21150
2016,7,Horta-Guinardó,36,la Font d'en Fargues,56,15643
2016,7,Horta-Guinardó,36,la Font d'en Fargues,57,16422
2016,7,Horta-Guinardó,36,la Font d'en Fargues,58,15796
2016,7,Horta-Guinardó,37,el Carmel,59,11044
2016,7,Horta-Guinardó,37,el Carmel,60,10535
2016,7,Horta-Guinardó,37,el Carmel,61,11544
2016,7,Horta-Guinardó,37,el Carmel,62,12038
2016,7,Horta-Guinardó,37,el Carmel,63,10065
2016,7,Horta-Guinardó,37,el Carmel,64,10869
2016,7,Horta-Guinardó,37,el Carmel,65,9940
2016,7,Horta-Guinardó,37,el Carmel,66,9919
2016,7,Horta-Guinardó,37,el Carmel,67,9902
2016,7,Horta-Guinardó,37,el Carmel,68,9493
2016,7,Horta-Guinardó,37,el Carmel,69,10195
2016,7,Horta-Guinardó,37,el Carmel,70,10295
2016,7,Horta-Guinardó,37,el Carmel,71,11730
2016,7,Horta-Guinardó,37,el Carmel,72,11834
2016,7,Horta-Guinardó,37,el Carmel,73,11064
2016,7,Horta-Guinardó,37,el Carmel,74,11104
2016,7,Horta-Guinardó,37,el Carmel,75,10834
2016,7,Horta-Guinardó,37,el Carmel,76,10574
2016,7,Horta-Guinardó,37,el Carmel,77,9821
2016,7,Horta-Guinardó,37,el Carmel,78,10784
2016,7,Horta-Guinardó,37,el Carmel,79,11245
2016,7,Horta-Guinardó,37,el Carmel,80,11466
2016,7,Horta-Guinardó,38,la Teixonera,81,12415
2016,7,Horta-Guinardó,38,la Teixonera,82,11493
2016,7,Horta-Guinardó,38,la Teixonera,83,11659
2016,7,Horta-Guinardó,38,la Teixonera,84,11746
2016,7,Horta-Guinardó,38,la Teixonera,85,12351
2016,7,Horta-Guinardó,38,la Teixonera,86,11681
2016,7,Horta-Guinardó,38,la Teixonera,87,12450
2016,7,Horta-Guinardó,38,la Teixonera,88,11314
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,14097
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,12439
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,12636
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,10684
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,12986
2016,7,Horta-Guinardó,40,Montbau,94,13847
2016,7,Horta-Guinardó,40,Montbau,95,14264
2016,7,Horta-Guinardó,40,Montbau,96,12539
2016,7,Horta-Guinardó,40,Montbau,97,15303
2016,7,Horta-Guinardó,41,la Vall d'Hebron,98,18681
2016,7,Horta-Guinardó,41,la Vall d'Hebron,99,15444
2016,7,Horta-Guinardó,41,la Vall d'Hebron,100,14435
2016,7,Horta-Guinardó,41,la Vall d'Hebron,101,14821
2016,7,Horta-Guinardó,42,la Clota,102,13651
2016,7,Horta-Guinardó,43,Horta,103,12582
2016,7,Horta-Guinardó,43,Horta,104,11754
2016,7,Horta-Guinardó,43,Horta,105,15272
2016,7,Horta-Guinardó,43,Horta,106,15089
2016,7,Horta-Guinardó,43,Horta,107,15901
2016,7,Horta-Guinardó,43,Horta,108,14683
2016,7,Horta-Guinardó,43,Horta,109,12391
2016,7,Horta-Guinardó,43,Horta,110,15167
2016,7,Horta-Guinardó,43,Horta,111,17448
2016,7,Horta-Guinardó,43,Horta,112,14694
2016,7,Horta-Guinardó,43,Horta,113,13264
2016,7,Horta-Guinardó,43,Horta,114,15620
2016,7,Horta-Guinardó,43,Horta,115,17277
2016,7,Horta-Guinardó,43,Horta,116,13740
2016,7,Horta-Guinardó,43,Horta,117,12736
2016,7,Horta-Guinardó,43,Horta,118,14577
2016,7,Horta-Guinardó,43,Horta,119,12727
2016,7,Horta-Guinardó,43,Horta,120,13727
2016,7,Horta-Guinardó,43,Horta,121,12399
2016,7,Horta-Guinardó,43,Horta,122,13563
2016,7,Horta-Guinardó,43,Horta,123,14276
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,13366
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,15172
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,13350
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,12839
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,13841
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,14196
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,14571
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,14599
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,12748
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,14363
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,15353
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,13440
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,13990
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,12445
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,11971
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,12390
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,14814
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,13341
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,12195
2016,8,Nou Barris,45,Porta,20,13747
2016,8,Nou Barris,45,Porta,21,12757
2016,8,Nou Barris,45,Porta,22,13516
2016,8,Nou Barris,45,Porta,23,12070
2016,8,Nou Barris,45,Porta,24,13269
2016,8,Nou Barris,45,Porta,25,12182
2016,8,Nou Barris,45,Porta,26,13531
2016,8,Nou Barris,45,Porta,27,14128
2016,8,Nou Barris,45,Porta,28,12069
2016,8,Nou Barris,45,Porta,29,11113
2016,8,Nou Barris,45,Porta,30,11101
2016,8,Nou Barris,45,Porta,31,12980
2016,8,Nou Barris,45,Porta,32,13154
2016,8,Nou Barris,45,Porta,33,11654
2016,8,Nou Barris,45,Porta,34,10792
2016,8,Nou Barris,45,Porta,35,11440
2016,8,Nou Barris,45,Porta,36,10223
2016,8,Nou Barris,45,Porta,37,11865
2016,8,Nou Barris,46,el Turó de la Peira,38,11344
2016,8,Nou Barris,46,el Turó de la Peira,39,11792
2016,8,Nou Barris,46,el Turó de la Peira,40,8870
2016,8,Nou Barris,46,el Turó de la Peira,41,8011
2016,8,Nou Barris,46,el Turó de la Peira,42,13606
2016,8,Nou Barris,46,el Turó de la Peira,43,11284
2016,8,Nou Barris,46,el Turó de la Peira,44,9716
2016,8,Nou Barris,46,el Turó de la Peira,45,9216
2016,8,Nou Barris,46,el Turó de la Peira,46,11072
2016,8,Nou Barris,46,el Turó de la Peira,47,9205
2016,8,Nou Barris,47,Can Peguera,48,8515
2016,8,Nou Barris,47,Can Peguera,49,10199
2016,8,Nou Barris,48,la Guineueta,50,14844
2016,8,Nou Barris,48,la Guineueta,51,13884
2016,8,Nou Barris,48,la Guineueta,52,12849
2016,8,Nou Barris,48,la Guineueta,53,14404
2016,8,Nou Barris,48,la Guineueta,54,13596
2016,8,Nou Barris,48,la Guineueta,55,16849
2016,8,Nou Barris,48,la Guineueta,56,12373
2016,8,Nou Barris,48,la Guineueta,57,12429
2016,8,Nou Barris,48,la Guineueta,58,11642
2016,8,Nou Barris,48,la Guineueta,59,12175
2016,8,Nou Barris,49,Canyelles,60,13589
2016,8,Nou Barris,49,Canyelles,61,11492
2016,8,Nou Barris,49,Canyelles,62,13018
2016,8,Nou Barris,49,Canyelles,63,16018
2016,8,Nou Barris,49,Canyelles,64,11151
2016,8,Nou Barris,50,les Roquetes,65,8594
2016,8,Nou Barris,50,les Roquetes,66,8427
2016,8,Nou Barris,50,les Roquetes,67,10465
2016,8,Nou Barris,50,les Roquetes,68,9412
2016,8,Nou Barris,50,les Roquetes,69,8999
2016,8,Nou Barris,50,les Roquetes,70,9165
2016,8,Nou Barris,50,les Roquetes,71,9927
2016,8,Nou Barris,50,les Roquetes,72,10484
2016,8,Nou Barris,50,les Roquetes,73,8784
2016,8,Nou Barris,50,les Roquetes,74,9067
2016,8,Nou Barris,51,Verdun,75,10696
2016,8,Nou Barris,51,Verdun,76,11455
2016,8,Nou Barris,51,Verdun,77,8722
2016,8,Nou Barris,51,Verdun,78,9769
2016,8,Nou Barris,51,Verdun,79,9284
2016,8,Nou Barris,51,Verdun,80,10377
2016,8,Nou Barris,51,Verdun,81,9277
2016,8,Nou Barris,51,Verdun,82,10685
2016,8,Nou Barris,52,la Prosperitat,83,10435
2016,8,Nou Barris,52,la Prosperitat,84,10658
2016,8,Nou Barris,52,la Prosperitat,85,10409
2016,8,Nou Barris,52,la Prosperitat,86,11080
2016,8,Nou Barris,52,la Prosperitat,87,11107
2016,8,Nou Barris,52,la Prosperitat,88,10739
2016,8,Nou Barris,52,la Prosperitat,89,10943
2016,8,Nou Barris,52,la Prosperitat,90,11868
2016,8,Nou Barris,52,la Prosperitat,91,11448
2016,8,Nou Barris,52,la Prosperitat,92,12004
2016,8,Nou Barris,52,la Prosperitat,93,10594
2016,8,Nou Barris,52,la Prosperitat,94,12015
2016,8,Nou Barris,52,la Prosperitat,95,13773
2016,8,Nou Barris,52,la Prosperitat,96,11269
2016,8,Nou Barris,52,la Prosperitat,97,10781
2016,8,Nou Barris,52,la Prosperitat,98,10115
2016,8,Nou Barris,52,la Prosperitat,99,10864
2016,8,Nou Barris,52,la Prosperitat,100,11177
2016,8,Nou Barris,52,la Prosperitat,101,11548
2016,8,Nou Barris,52,la Prosperitat,102,10132
2016,8,Nou Barris,53,la Trinitat Nova,103,8016
2016,8,Nou Barris,53,la Trinitat Nova,104,8793
2016,8,Nou Barris,53,la Trinitat Nova,105,8753
2016,8,Nou Barris,53,la Trinitat Nova,106,8635
2016,8,Nou Barris,53,la Trinitat Nova,107,9082
2016,8,Nou Barris,54,Torre Baró,108,8019
2016,8,Nou Barris,54,Torre Baró,109,7558
2016,8,Nou Barris,55,Ciutat Meridiana,110,6690
2016,8,Nou Barris,55,Ciutat Meridiana,111,7673
2016,8,Nou Barris,55,Ciutat Meridiana,112,7601
2016,8,Nou Barris,55,Ciutat Meridiana,113,7786
2016,8,Nou Barris,55,Ciutat Meridiana,114,8395
2016,8,Nou Barris,55,Ciutat Meridiana,115,8006
2016,8,Nou Barris,56,Vallbona,116,8445
2016,8,Nou Barris,48,la Guineueta,215,13379
2016,9,Sant Andreu,57,la Trinitat Vella,1,7110
2016,9,Sant Andreu,57,la Trinitat Vella,2,8098
2016,9,Sant Andreu,57,la Trinitat Vella,3,8267
2016,9,Sant Andreu,57,la Trinitat Vella,4,9111
2016,9,Sant Andreu,57,la Trinitat Vella,5,11913
2016,9,Sant Andreu,58,Baró de Viver,6,8587
2016,9,Sant Andreu,58,Baró de Viver,7,8430
2016,9,Sant Andreu,59,el Bon Pastor,8,16064
2016,9,Sant Andreu,59,el Bon Pastor,9,12481
2016,9,Sant Andreu,59,el Bon Pastor,10,11301
2016,9,Sant Andreu,59,el Bon Pastor,11,9354
2016,9,Sant Andreu,59,el Bon Pastor,13,8462
2016,9,Sant Andreu,59,el Bon Pastor,14,8906
2016,9,Sant Andreu,59,el Bon Pastor,15,9958
2016,9,Sant Andreu,60,Sant Andreu,16,14460
2016,9,Sant Andreu,60,Sant Andreu,17,13787
2016,9,Sant Andreu,60,Sant Andreu,18,13530
2016,9,Sant Andreu,60,Sant Andreu,19,14925
2016,9,Sant Andreu,60,Sant Andreu,20,15206
2016,9,Sant Andreu,60,Sant Andreu,21,15945
2016,9,Sant Andreu,60,Sant Andreu,22,16556
2016,9,Sant Andreu,60,Sant Andreu,23,15338
2016,9,Sant Andreu,60,Sant Andreu,24,15018
2016,9,Sant Andreu,60,Sant Andreu,25,14881
2016,9,Sant Andreu,60,Sant Andreu,26,15928
2016,9,Sant Andreu,60,Sant Andreu,27,15796
2016,9,Sant Andreu,60,Sant Andreu,28,17056
2016,9,Sant Andreu,60,Sant Andreu,29,14132
2016,9,Sant Andreu,60,Sant Andreu,30,15487
2016,9,Sant Andreu,60,Sant Andreu,31,16180
2016,9,Sant Andreu,60,Sant Andreu,32,11790
2016,9,Sant Andreu,60,Sant Andreu,33,13859
2016,9,Sant Andreu,60,Sant Andreu,34,12841
2016,9,Sant Andreu,60,Sant Andreu,35,13525
2016,9,Sant Andreu,60,Sant Andreu,36,14654
2016,9,Sant Andreu,60,Sant Andreu,37,12489
2016,9,Sant Andreu,60,Sant Andreu,38,15249
2016,9,Sant Andreu,60,Sant Andreu,39,14838
2016,9,Sant Andreu,60,Sant Andreu,40,14943
2016,9,Sant Andreu,60,Sant Andreu,41,13960
2016,9,Sant Andreu,60,Sant Andreu,42,15257
2016,9,Sant Andreu,60,Sant Andreu,43,13674
2016,9,Sant Andreu,60,Sant Andreu,44,14658
2016,9,Sant Andreu,60,Sant Andreu,45,14456
2016,9,Sant Andreu,60,Sant Andreu,46,15383
2016,9,Sant Andreu,60,Sant Andreu,47,16020
2016,9,Sant Andreu,60,Sant Andreu,48,14313
2016,9,Sant Andreu,60,Sant Andreu,49,14037
2016,9,Sant Andreu,60,Sant Andreu,50,15766
2016,9,Sant Andreu,60,Sant Andreu,51,15344
2016,9,Sant Andreu,60,Sant Andreu,52,13984
2016,9,Sant Andreu,60,Sant Andreu,53,16672
2016,9,Sant Andreu,60,Sant Andreu,54,15641
2016,9,Sant Andreu,61,la Sagrera,55,12677
2016,9,Sant Andreu,61,la Sagrera,56,14875
2016,9,Sant Andreu,61,la Sagrera,57,13542
2016,9,Sant Andreu,61,la Sagrera,58,14672
2016,9,Sant Andreu,61,la Sagrera,59,13567
2016,9,Sant Andreu,61,la Sagrera,60,13742
2016,9,Sant Andreu,61,la Sagrera,61,15856
2016,9,Sant Andreu,61,la Sagrera,62,13304
2016,9,Sant Andreu,61,la Sagrera,63,15732
2016,9,Sant Andreu,61,la Sagrera,64,14725
2016,9,Sant Andreu,61,la Sagrera,65,13818
2016,9,Sant Andreu,61,la Sagrera,66,15537
2016,9,Sant Andreu,61,la Sagrera,67,12705
2016,9,Sant Andreu,61,la Sagrera,68,15260
2016,9,Sant Andreu,61,la Sagrera,69,14265
2016,9,Sant Andreu,61,la Sagrera,70,10790
2016,9,Sant Andreu,61,la Sagrera,71,13422
2016,9,Sant Andreu,61,la Sagrera,72,11552
2016,9,Sant Andreu,61,la Sagrera,73,14410
2016,9,Sant Andreu,62,el Congrés i els Indians,74,13699
2016,9,Sant Andreu,62,el Congrés i els Indians,75,13401
2016,9,Sant Andreu,62,el Congrés i els Indians,76,13013
2016,9,Sant Andreu,62,el Congrés i els Indians,77,13407
2016,9,Sant Andreu,62,el Congrés i els Indians,78,13364
2016,9,Sant Andreu,62,el Congrés i els Indians,79,14597
2016,9,Sant Andreu,62,el Congrés i els Indians,80,14480
2016,9,Sant Andreu,62,el Congrés i els Indians,81,13983
2016,9,Sant Andreu,62,el Congrés i els Indians,82,13819
2016,9,Sant Andreu,63,Navas,83,13999
2016,9,Sant Andreu,63,Navas,84,16092
2016,9,Sant Andreu,63,Navas,85,13818
2016,9,Sant Andreu,63,Navas,86,13803
2016,9,Sant Andreu,63,Navas,87,15575
2016,9,Sant Andreu,63,Navas,88,12939
2016,9,Sant Andreu,63,Navas,89,13544
2016,9,Sant Andreu,63,Navas,90,13809
2016,9,Sant Andreu,63,Navas,91,14048
2016,9,Sant Andreu,63,Navas,92,14129
2016,9,Sant Andreu,63,Navas,93,14454
2016,9,Sant Andreu,63,Navas,94,13867
2016,9,Sant Andreu,63,Navas,95,14167
2016,9,Sant Andreu,61,la Sagrera,156,14453
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,1,12507
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,2,13475
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,3,14066
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,4,14195
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,5,15729
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,6,15352
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,7,19280
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,8,15756
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,9,16454
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10,14518
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,11,15714
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,12,15504
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,13,13993
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,14,14055
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,15,14965
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,16,15789
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,17,14436
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,18,13599
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,19,14210
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,20,13031
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,21,12422
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,22,14182
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,23,13444
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,24,15025
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,25,13430
2016,10,Sant Martí,65,el Clot,26,14894
2016,10,Sant Martí,65,el Clot,27,14938
2016,10,Sant Martí,65,el Clot,28,14093
2016,10,Sant Martí,65,el Clot,29,12954
2016,10,Sant Martí,65,el Clot,30,14558
2016,10,Sant Martí,65,el Clot,31,13810
2016,10,Sant Martí,65,el Clot,32,14292
2016,10,Sant Martí,65,el Clot,33,17038
2016,10,Sant Martí,65,el Clot,34,13592
2016,10,Sant Martí,65,el Clot,35,15450
2016,10,Sant Martí,65,el Clot,36,15558
2016,10,Sant Martí,65,el Clot,37,11800
2016,10,Sant Martí,65,el Clot,38,14038
2016,10,Sant Martí,65,el Clot,39,12457
2016,10,Sant Martí,65,el Clot,40,13929
2016,10,Sant Martí,65,el Clot,41,15015
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,12429
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,12504
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,14642
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,16505
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,16395
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,15937
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,16130
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,15550
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,15837
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,16952
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,21522
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,22388
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,21039
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,25262
2016,10,Sant Martí,68,el Poblenou,56,11675
2016,10,Sant Martí,68,el Poblenou,57,13025
2016,10,Sant Martí,68,el Poblenou,58,12867
2016,10,Sant Martí,68,el Poblenou,59,15170
2016,10,Sant Martí,68,el Poblenou,60,12985
2016,10,Sant Martí,68,el Poblenou,61,16601
2016,10,Sant Martí,68,el Poblenou,62,16910
2016,10,Sant Martí,68,el Poblenou,63,15210
2016,10,Sant Martí,68,el Poblenou,64,15046
2016,10,Sant Martí,68,el Poblenou,65,15368
2016,10,Sant Martí,68,el Poblenou,66,15505
2016,10,Sant Martí,68,el Poblenou,67,19940
2016,10,Sant Martí,68,el Poblenou,68,17540
2016,10,Sant Martí,68,el Poblenou,69,15400
2016,10,Sant Martí,68,el Poblenou,70,13251
2016,10,Sant Martí,68,el Poblenou,71,16386
2016,10,Sant Martí,68,el Poblenou,72,14362
2016,10,Sant Martí,68,el Poblenou,73,13018
2016,10,Sant Martí,68,el Poblenou,74,12987
2016,10,Sant Martí,68,el Poblenou,75,13154
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,16881
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,17707
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,19396
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,15902
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,20913
2016,10,Sant Martí,70,el Besòs i el Maresme,81,10289
2016,10,Sant Martí,70,el Besòs i el Maresme,82,6790
2016,10,Sant Martí,70,el Besòs i el Maresme,83,6262
2016,10,Sant Martí,70,el Besòs i el Maresme,84,8389
2016,10,Sant Martí,70,el Besòs i el Maresme,85,7752
2016,10,Sant Martí,70,el Besòs i el Maresme,86,8634
2016,10,Sant Martí,70,el Besòs i el Maresme,87,9138
2016,10,Sant Martí,70,el Besòs i el Maresme,88,12130
2016,10,Sant Martí,70,el Besòs i el Maresme,89,8348
2016,10,Sant Martí,70,el Besòs i el Maresme,90,9897
2016,10,Sant Martí,70,el Besòs i el Maresme,91,10954
2016,10,Sant Martí,70,el Besòs i el Maresme,92,13553
2016,10,Sant Martí,70,el Besòs i el Maresme,93,14392
2016,10,Sant Martí,71,Provençals del Poblenou,94,16135
2016,10,Sant Martí,71,Provençals del Poblenou,95,11625
2016,10,Sant Martí,71,Provençals del Poblenou,96,15985
2016,10,Sant Martí,71,Provençals del Poblenou,97,16312
2016,10,Sant Martí,71,Provençals del Poblenou,98,14136
2016,10,Sant Martí,71,Provençals del Poblenou,99,10540
2016,10,Sant Martí,71,Provençals del Poblenou,100,12298
2016,10,Sant Martí,71,Provençals del Poblenou,101,12487
2016,10,Sant Martí,71,Provençals del Poblenou,102,11871
2016,10,Sant Martí,71,Provençals del Poblenou,103,13512
2016,10,Sant Martí,71,Provençals del Poblenou,104,14652
2016,10,Sant Martí,72,Sant Martí de Provençals,105,13411
2016,10,Sant Martí,72,Sant Martí de Provençals,106,13620
2016,10,Sant Martí,72,Sant Martí de Provençals,107,16129
2016,10,Sant Martí,72,Sant Martí de Provençals,108,12787
2016,10,Sant Martí,72,Sant Martí de Provençals,109,12380
2016,10,Sant Martí,72,Sant Martí de Provençals,110,12198
2016,10,Sant Martí,72,Sant Martí de Provençals,111,12759
2016,10,Sant Martí,72,Sant Martí de Provençals,112,16704
2016,10,Sant Martí,72,Sant Martí de Provençals,113,12559
2016,10,Sant Martí,72,Sant Martí de Provençals,114,11084
2016,10,Sant Martí,72,Sant Martí de Provençals,115,12324
2016,10,Sant Martí,72,Sant Martí de Provençals,116,11359
2016,10,Sant Martí,72,Sant Martí de Provençals,117,12396
2016,10,Sant Martí,72,Sant Martí de Provençals,118,15590
2016,10,Sant Martí,72,Sant Martí de Provençals,119,12256
2016,10,Sant Martí,72,Sant Martí de Provençals,120,11987
2016,10,Sant Martí,72,Sant Martí de Provençals,121,11916
2016,10,Sant Martí,72,Sant Martí de Provençals,122,15416
2016,10,Sant Martí,73,la Verneda i la Pau,123,12713
2016,10,Sant Martí,73,la Verneda i la Pau,124,13370
2016,10,Sant Martí,73,la Verneda i la Pau,125,12100
2016,10,Sant Martí,73,la Verneda i la Pau,126,13812
2016,10,Sant Martí,73,la Verneda i la Pau,127,13536
2016,10,Sant Martí,73,la Verneda i la Pau,128,14196
2016,10,Sant Martí,73,la Verneda i la Pau,129,14434
2016,10,Sant Martí,73,la Verneda i la Pau,130,13457
2016,10,Sant Martí,73,la Verneda i la Pau,131,15106
2016,10,Sant Martí,73,la Verneda i la Pau,132,12302
2016,10,Sant Martí,73,la Verneda i la Pau,133,11684
2016,10,Sant Martí,73,la Verneda i la Pau,134,11832
2016,10,Sant Martí,73,la Verneda i la Pau,135,11821
2016,10,Sant Martí,73,la Verneda i la Pau,136,12185
2016,10,Sant Martí,73,la Verneda i la Pau,137,10341
2016,10,Sant Martí,73,la Verneda i la Pau,138,9850
2016,10,Sant Martí,73,la Verneda i la Pau,139,10709
2016,10,Sant Martí,73,la Verneda i la Pau,140,10346
2016,10,Sant Martí,73,la Verneda i la Pau,141,10846
2016,10,Sant Martí,73,la Verneda i la Pau,142,9930
2016,10,Sant Martí,73,la Verneda i la Pau,143,10551
2016,10,Sant Martí,65,el Clot,234,13866
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,12175
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,13028
2016,10,Sant Martí,71,Provençals del Poblenou,237,11887
